image,caption,id
2994179598_a45c2732b5.jpg,The mans shirt is orange and has a United States flag patch on the shoulder .,3627
2994179598_a45c2732b5.jpg,The Miami basketball player is looking .,3627
2994205788_f8b3f2e840.jpg,"A man asleep on the ground at a subway station , holding a camera tripod .",3628
2994205788_f8b3f2e840.jpg,A man holding a telescope and lying down on a train platform .,3628
2994205788_f8b3f2e840.jpg,A man lays against a wall near train tracks .,3628
2994205788_f8b3f2e840.jpg,A man rests against a cement pillar with his hands on metal equipment .,3628
2994205788_f8b3f2e840.jpg,A man sleeping on the ground in a subway .,3628
2995461857_dd26188dcf.jpg,A dog can be seen from the inside of a car as it crosses the road .,3629
2995461857_dd26188dcf.jpg,A dog runs across the street in front of the car,3629
2995461857_dd26188dcf.jpg,An animal runs in the middle of a road .,3629
2995461857_dd26188dcf.jpg,Looking through a vehicle 's windshield at a dog crossing the road .,3629
2995461857_dd26188dcf.jpg,There is an animal crossing the road in front of a car .,3629
299572828_4b38b80d16.jpg,A closeup of a man that is rock climbing .,3630
299572828_4b38b80d16.jpg,A man cuts down a tree with an ax .,3630
299572828_4b38b80d16.jpg,A man in a plaid shirt uses a tool by a tree .,3630
299572828_4b38b80d16.jpg,A man in plaid shirt hits a tree with an Axe .,3630
299572828_4b38b80d16.jpg,A man is scratching a rock with a red hammer .,3630
2995935078_beedfe463a.jpg,A baseball player swinging a bat,3631
2995935078_beedfe463a.jpg,A cricketer wielding a wears a white suit and black helmet with a face guard .,3631
2995935078_beedfe463a.jpg,A man is wearing white and playing cricket .,3631
2995935078_beedfe463a.jpg,"Cricket player on field , swinging bat .",3631
2995935078_beedfe463a.jpg,The person in the white uniform and kneepads is playing a game with a wooden racquet .,3631
299612419_b55fe32fea.jpg,A group of young men sit on rock and look in the distance .,3632
299612419_b55fe32fea.jpg,Three guys sitting on rocks looking at the scenery .,3632
299612419_b55fe32fea.jpg,Three men sit on rocks in the sand while the man in the red hat and shirt looks out .,3632
299612419_b55fe32fea.jpg,Three young men sit on rocks at the top of a mountian .,3632
299612419_b55fe32fea.jpg,Two guys sit on rocks while another stands looking in the distance .,3632
299676757_571ee47280.jpg,A redheaded woman looks behind her in a European courtyard .,3633
299676757_571ee47280.jpg,a woman stamds in the middle of a brick road .,3633
299676757_571ee47280.jpg,A woman with orange shoes stops in a square .,3633
299676757_571ee47280.jpg,"Lady in dark top , pring skirt , red socks and shoes walking .",3633
299676757_571ee47280.jpg,Woman in long skirt in a town square .,3633
2998024845_1529c11694.jpg,A man in an orange shirt and blue helmet races his bike .,3634
2998024845_1529c11694.jpg,A man wearing an orange suit riding a bicycle in a race .,3634
2998024845_1529c11694.jpg,A speed biker makes a sharp turn on his bicycle .,3634
2998024845_1529c11694.jpg,The biker is wearing a helmet .,3634
2998024845_1529c11694.jpg,The cyclist in the orange jersey turned a corner .,3634
2998185688_8d33e4ce38.jpg,Men on horses displaying their flags at a joust .,3635
2998185688_8d33e4ce38.jpg,Men ride on horses while carrying flags .,3635
2998185688_8d33e4ce38.jpg,Men riding horses carrying flags in a jousting tournament .,3635
2998185688_8d33e4ce38.jpg,Parade of men on horses with brightly colored flags .,3635
2998185688_8d33e4ce38.jpg,Several horsemen are riding past each other carrying flags .,3635
2998277360_9b4c0192f1.jpg,"A man in a yellow slicker holds a sign saying "" down and out "" .",3636
2998277360_9b4c0192f1.jpg,"An elderly lady in a yellow raincoat is sitting by a white building , holding up a cardboard sign to a car driving by .",3636
2998277360_9b4c0192f1.jpg,Elderly woman in yellow parka pan handling,3636
2998277360_9b4c0192f1.jpg,Man with a yellow coat and a cardboard sign .,3636
2998277360_9b4c0192f1.jpg,"Older woman in yellow jacket , holds sign saying "" DOWN AND OUT "" in urban area .",3636
2998504949_1022fec53b.jpg,A man in a blue coat walks a small white animal as a buss passes in the background .,3637
2998504949_1022fec53b.jpg,A man in a blue jacket holding a small white animal on a leash,3637
2998504949_1022fec53b.jpg,"A man in a blue jacket walks a small , white animal while a London Sightseeing bus drives behind him .",3637
2998504949_1022fec53b.jpg,A man is on a sidewalk with a small animal on a leash .,3637
2998504949_1022fec53b.jpg,An old man walking a ferrett through the street on a leash .,3637
2998861375_02817e0147.jpg,A group of army members aim their guns .,3638
2998861375_02817e0147.jpg,military personnel dressed in fatigues and ear protection laying on their stomachs shooting guns .,3638
2998861375_02817e0147.jpg,Military personnel learning how to shoot their rifles .,3638
2998861375_02817e0147.jpg,Military personnel shoot rifles .,3638
2998861375_02817e0147.jpg,People dressed in camo are bent down getting ready to fire their guns .,3638
2998945968_86f236d1e8.jpg,A group of cyclists race uphill on foot with their bikes on their shoulders .,3639
2998945968_86f236d1e8.jpg,Bicyclists are carrying their bicycles up a hill .,3639
2998945968_86f236d1e8.jpg,Cyclists are carrying their bicycles up a steep grassy hill .,3639
2998945968_86f236d1e8.jpg,people carry their bikes up the hill .,3639
2998945968_86f236d1e8.jpg,Several bicyclers are carrying their bikes up a grassy hill .,3639
2999162229_80d17099b6.jpg,A girl in an orange shirt lights candles .,3640
2999162229_80d17099b6.jpg,A girl in orange lights a candle .,3640
2999162229_80d17099b6.jpg,A girl wearing orange is lighting a candle .,3640
2999162229_80d17099b6.jpg,A young girl lighting candles among the flowers at a cemetery .,3640
2999162229_80d17099b6.jpg,Girl in orange shirt lighting white candles .,3640
2999638340_75bc8b165d.jpg,A brown dog is laying in the snow .,3641
2999638340_75bc8b165d.jpg,A brown dog is laying on snow .,3641
2999638340_75bc8b165d.jpg,A brown dog lays in the snow while posing for a picture .,3641
2999638340_75bc8b165d.jpg,A brown dog playing in the snow .,3641
2999638340_75bc8b165d.jpg,a tan dog is sitting in some snow,3641
2999730677_0cfa1c146e.jpg,Two dogs jumping on one another on a grassy area covered in leaves .,3642
2999730677_0cfa1c146e.jpg,Two dogs play with each other in the leaves .,3642
2999730677_0cfa1c146e.jpg,Two puppies are playing in the leaves .,3642
2999730677_0cfa1c146e.jpg,two puppies playing with each other surrounded by a bunch of leaves,3642
2999730677_0cfa1c146e.jpg,"Two small dogs , light and dark colored , fighting on leaves .",3642
2999735171_87ca43c225.jpg,A band member jumps in the air .,3643
2999735171_87ca43c225.jpg,A group of people jump in the air while playing music in the street .,3643
2999735171_87ca43c225.jpg,A man in blue pants is jumping while band plays music .,3643
2999735171_87ca43c225.jpg,People talk near stereo equipment outdoors .,3643
2999735171_87ca43c225.jpg,Several people in a band jumping up and down to the music .,3643
3000428313_8a1e65e20e.jpg,A boy in a blue wetsuit is riding a surfboard,3644
3000428313_8a1e65e20e.jpg,A boy rides a surfboard over a small wave in bright blue water .,3644
3000428313_8a1e65e20e.jpg,A boy wearing a blue wetsuit rides on a blue surfboard .,3644
3000428313_8a1e65e20e.jpg,The boy is riding a blue board in the water .,3644
3000428313_8a1e65e20e.jpg,Two kids in blue wetsuits surf .,3644
3000722396_1ae2e976c2.jpg,A black and white dog carries a ball toy .,3645
3000722396_1ae2e976c2.jpg,A black and white dog carries a red toy through the green grass .,3645
3000722396_1ae2e976c2.jpg,A black and white dog holds the handle of a large red round toy in a field,3645
3000722396_1ae2e976c2.jpg,Black and white dog carrying a red ball .,3645
3000722396_1ae2e976c2.jpg,The proud dog returns with the toy it fetched .,3645
300148649_72f7f0399c.jpg,A man in a white shirt and jeans playing an accordion .,3646
300148649_72f7f0399c.jpg,A man in white is playing a black accordion .,3646
300148649_72f7f0399c.jpg,A man plays an accordion on a park bench .,3646
300148649_72f7f0399c.jpg,A man plays an accordion .,3646
300148649_72f7f0399c.jpg,A seated boy plays the accordion .,3646
3001612175_53567ffb58.jpg,A man and dog walk down cement steps while a woman in a headscarf looks on from a seated position on the bottom step .,3647
3001612175_53567ffb58.jpg,A man walks his black dog down the cement steps where a woman dressed in black sits .,3647
3001612175_53567ffb58.jpg,"A woman with a dog descends an outdoor staircase , a bus behind her .",3647
3001612175_53567ffb58.jpg,A young man walks his dog down some steps where a black-clad woman is sitting,3647
3001612175_53567ffb58.jpg,One woman is sitting on steps another woman is coming down them .,3647
300222673_573fd4044b.jpg,A man plays a song on the guitar for his cat .,3648
300222673_573fd4044b.jpg,A man plays a yellow guitar while a cat watches him .,3648
300222673_573fd4044b.jpg,A man plays his yellow guitar while staring at his cat .,3648
300222673_573fd4044b.jpg,"A man , sitting by his computer , playing guitar to his cat .",3648
300222673_573fd4044b.jpg,The man is playing guitar and sitting with a cat .,3648
3002448718_a478c64fb4.jpg,A group of girls stands wearing jean skirts and superman shirts .,3649
3002448718_a478c64fb4.jpg,A group of women with black shirts .,3649
3002448718_a478c64fb4.jpg,"Four women in front of Odeon wear similar black , pink and white superman type shirts and jean skirts .",3649
3002448718_a478c64fb4.jpg,"Girls in matching outfits , one holding inflatable toy , outside of ODEON building .",3649
3002448718_a478c64fb4.jpg,Girls walking in the street on a sunny day .,3649
300274198_eefd8e057e.jpg,A brown and white dog licking its chops while sitting in a green room with a tile floor .,3650
300274198_eefd8e057e.jpg,a brown dog is licking its lips whilst standing next to two empty feeding bowls .,3650
300274198_eefd8e057e.jpg,A brown pitbull licks its chops as it waits for the empty food bowl to be filled .,3650
300274198_eefd8e057e.jpg,A dog is licking its lips while sitting beside two feeding tray .,3650
300274198_eefd8e057e.jpg,A dog licking his lips in a room with no food in its dish .,3650
3002920707_5d2e6e6aac.jpg,A boy and a girl dancing .,3651
3002920707_5d2e6e6aac.jpg,A boy and girl are dancing .,3651
3002920707_5d2e6e6aac.jpg,a boy in brown shorts is dancing with a girl wearing a green hood in a wooden floored room whilst other children look on .,3651
3002920707_5d2e6e6aac.jpg,A little girl and a little boy are facing each other .,3651
3002920707_5d2e6e6aac.jpg,Two children facing each other are doing a dance .,3651
3003011417_79b49ff384.jpg,A group of children are sitting on a raft wearing blue helmets and carrying paddles .,3652
3003011417_79b49ff384.jpg,A group of kids paddle a raft made of sticks and rope .,3652
3003011417_79b49ff384.jpg,Children paddle on a craft .,3652
3003011417_79b49ff384.jpg,"Children wearing life preserves and helmets , and holding an oar , sit on a raft in water .",3652
3003011417_79b49ff384.jpg,several young boys wearing blue helmets and blue and red life jackets on a raft,3652
300314926_0b2e4b64f5.jpg,A man gets lots of air time as he wakeboards .,3653
300314926_0b2e4b64f5.jpg,A man is waterskiing on one ski and jumping out of the water .,3653
300314926_0b2e4b64f5.jpg,A wakeboarder leaps in the air .,3653
300314926_0b2e4b64f5.jpg,A waterskier is jumping through the air whilst holding onto the line .,3653
300314926_0b2e4b64f5.jpg,The man on the board uses the wave to jump high into the air .,3653
3003612178_8230d65833.jpg,A smiling woman with red lips wearing a white sweater and black hat is waving .,3654
3003612178_8230d65833.jpg,A stocky woman with black hair stands smiling and waving among dried corn stalks .,3654
3003612178_8230d65833.jpg,A woman in a yellow fluffy shirt waving next to dried corn husks .,3654
3003612178_8230d65833.jpg,A woman waving at the camera and smiling .,3654
3003612178_8230d65833.jpg,A woman waving from between two piles of dried corn husk .,3654
3003691049_f4363c2d5c.jpg,A dog corners a little girl next to a police cruiser .,3655
3003691049_f4363c2d5c.jpg,A girl playing with a dog near a police car .,3655
3003691049_f4363c2d5c.jpg,"A large white dog , a girl , and a police car in a driveway and an SUV in a garage .",3655
3003691049_f4363c2d5c.jpg,"A little girl is playing with a large , white poodle in the driveway next to a police car .",3655
3003691049_f4363c2d5c.jpg,The girl is playing with her dog in her driveway .,3655
300371487_daec5d11ab.jpg,A brown dog playing outside with a pink ball .,3656
300371487_daec5d11ab.jpg,A brown dog running after a red ball .,3656
300371487_daec5d11ab.jpg,A dog chasing a pink ball .,3656
300371487_daec5d11ab.jpg,Brown dog catches a pink ball in the park .,3656
300371487_daec5d11ab.jpg,Brown dog chasing a pink ball .,3656
3004287781_c041c09c16.jpg,a group of people making excited expressions with their hands,3657
3004287781_c041c09c16.jpg,A group of people who look very excited about something stand outdoors .,3657
3004287781_c041c09c16.jpg,A woman wearing a hood gives two peace signs while the man next to her claps and the woman behind her raises up her arms .,3657
3004287781_c041c09c16.jpg,Several young people celebrate by clapping and cheering .,3657
3004287781_c041c09c16.jpg,The group makes faces and hand gestures for the camera .,3657
3004290523_d1319dfdb4.jpg,A man in a cast uses a camcorder while another man watches him .,3658
3004290523_d1319dfdb4.jpg,A man makes a video while another watches .,3658
3004290523_d1319dfdb4.jpg,A man with a cast films some video while another man smiles .,3658
3004290523_d1319dfdb4.jpg,A man with a cast is using a camcorder to record an enjoyable event .,3658
3004290523_d1319dfdb4.jpg,A man with an arm cast films something on video while another man is looking at the camera .,3658
3004291093_35d6fd8548.jpg,A man has bleached tips in his Afro style hair and is on a cellphone .,3659
3004291093_35d6fd8548.jpg,A man with black hair and blonde tips talks on his cellphone,3659
3004291093_35d6fd8548.jpg,A man with crazy hair is sitting with his fingers in his ears .,3659
3004291093_35d6fd8548.jpg,A man with dreadlocks is plugging his ear to hear a phone call .,3659
3004291093_35d6fd8548.jpg,A person with lots of hair and a Pac-man jacket is making a phone call .,3659
3004291289_c4892898ae.jpg,a blonde haired girl in an Obama t-shirt is smiling at the camera .,3660
3004291289_c4892898ae.jpg,A girl with long hair wearing an Obama t-shirt .,3660
3004291289_c4892898ae.jpg,a woman wearing a t-shirt that says Obama,3660
3004291289_c4892898ae.jpg,"A young women wears an "" Obama "" t-shirt .",3660
3004291289_c4892898ae.jpg,Woman in Obama t-shirt smiling .,3660
3004359992_f6b3617706.jpg,A group of girls in cheerleader clothing tosses another girl into the air with an athletic field in the background .,3661
3004359992_f6b3617706.jpg,"A group of young women , one up in the air .",3661
3004359992_f6b3617706.jpg,Cheerleaders throw girl in air .,3661
3004359992_f6b3617706.jpg,Five girls cheerleading .,3661
3004359992_f6b3617706.jpg,The cheerleaders toss their fellow member in the air .,3661
3004823335_9b82cbd8a7.jpg,A black and white dog looking up .,3662
3004823335_9b82cbd8a7.jpg,A black and white dog stares up into the sky on a sunny day .,3662
3004823335_9b82cbd8a7.jpg,"A dog in a grassy field , looking up .",3662
3004823335_9b82cbd8a7.jpg,A dog looking up in a grassy field .,3662
3004823335_9b82cbd8a7.jpg,The black and white dog is running on the grass .,3662
300500054_56653bf217.jpg,Four guys playing soccer on the pavement .,3663
300500054_56653bf217.jpg,Four people are playing soccer in a desolate field with a tree nearby .,3663
300500054_56653bf217.jpg,Four people playing soccer at a distance .,3663
300500054_56653bf217.jpg,Four people playing soccer on a brown surface .,3663
300500054_56653bf217.jpg,four soccer players play on the pavement .,3663
3005123298_d3017d5f5d.jpg,A man in a black sweatshirt holds up an Obama sign .,3664
3005123298_d3017d5f5d.jpg,A man in black holds up an Obama 08 sign .,3664
3005123298_d3017d5f5d.jpg,A man raises a campaign sign over his head .,3664
3005123298_d3017d5f5d.jpg,An excited supporter of the Obama ticket for the 2008 presidential election .,3664
3005123298_d3017d5f5d.jpg,An Obama Biden supporter cheers for the Presidential candidate and his running mate .,3664
3005124440_c096b310fb.jpg,Three democrat supporters hold signs for an election .,3665
3005124440_c096b310fb.jpg,Three people pose with their political signs out in public .,3665
3005124440_c096b310fb.jpg,Three people smiling and holding political signs .,3665
3005124440_c096b310fb.jpg,Three people with political signs .,3665
3005124440_c096b310fb.jpg,Two men and a woman pose with signs for Obama and Chris Gregoire .,3665
3005126574_49c28ffbee.jpg,A black man is wearing a brown shirt and a necklace .,3666
3005126574_49c28ffbee.jpg,A black man with a necklace is starring off camera .,3666
3005126574_49c28ffbee.jpg,A man looks straight ahead at night .,3666
3005126574_49c28ffbee.jpg,A man with black skin and short hair wears a necklace and gray shirt .,3666
3005126574_49c28ffbee.jpg,An man of African heritage is wearing a grey shirt and silver neck chain .,3666
300539993_eede2d6695.jpg,A black and brown dog chewing on a stick,3667
300539993_eede2d6695.jpg,A black and brown dog is chewing on a large stick .,3667
300539993_eede2d6695.jpg,A brown and black dog laying down and gnawing on the end of a stick .,3667
300539993_eede2d6695.jpg,A dog chews on a stick .,3667
300539993_eede2d6695.jpg,A dog gnawing on a bone .,3667
300550441_f44ec3701a.jpg,A woman in a skirt walks down a path .,3668
300550441_f44ec3701a.jpg,a woman walks on boards .,3668
300550441_f44ec3701a.jpg,A woman with a scarf on her head walks down a wooden boardwalk .,3668
300550441_f44ec3701a.jpg,Several people in a park walking on a low wooden boardwalk .,3668
300550441_f44ec3701a.jpg,The woman wearing the brown skirt is carrying a black bag along a wooden walkway .,3668
300577374_bfccb0430b.jpg,A city square with a large red wall and people walking about .,3669
300577374_bfccb0430b.jpg,A town square of cobblestones with many people walking through it,3669
300577374_bfccb0430b.jpg,"Average , everyday people walk by a facility .",3669
300577374_bfccb0430b.jpg,Group of people on a brick plaza .,3669
300577374_bfccb0430b.jpg,People walk through a square .,3669
300577375_26cc2773a1.jpg,A cop stands in front of a car on a busy street .,3670
300577375_26cc2773a1.jpg,A man walks in the city .,3670
300577375_26cc2773a1.jpg,An officer stands next to a car on a city street .,3670
300577375_26cc2773a1.jpg,A policeman stands in front of an SUV .,3670
300577375_26cc2773a1.jpg,A police officer is lighting a cigarette .,3670
3005872315_e6771763bd.jpg,A close-up of a man shooting a handgun into the woods .,3671
3005872315_e6771763bd.jpg,a closeup of someone 's hands shooting a black gun,3671
3005872315_e6771763bd.jpg,A pair of hands is shooting a black gun in the direction of trees .,3671
3005872315_e6771763bd.jpg,A person in a blue shirt shoots a gun .,3671
3005872315_e6771763bd.jpg,Someone fires a bullet from a handgun into the woods .,3671
300594071_3450444752.jpg,a large woman sits in a port a john .,3672
300594071_3450444752.jpg,A person is sitting in front of three blue and white port-o-potties with a mop propped against them .,3672
300594071_3450444752.jpg,"A woman , wearing an apron , sits outside three portable toilets .",3672
300594071_3450444752.jpg,A woman who cleans out port-a-potties rests .,3672
300594071_3450444752.jpg,The lady is waiting to clean the bathrooms .,3672
3006093003_c211737232.jpg,A man talking on a cellphone is holding a blue banner .,3673
3006093003_c211737232.jpg,A man talks on a cellphone while holding an Obama campaign sign .,3673
3006093003_c211737232.jpg,The man in glasses carrying an Obama poster is talking on a cellphone .,3673
3006093003_c211737232.jpg,The Obama supporter wears a black jacket and brown hat .,3673
3006093003_c211737232.jpg,Yong man with cellphone and goatee holding Obama sign,3673
3006094603_c5b32d2758.jpg,A man wearing a Barack Obama shirt smiles for the camera,3674
3006094603_c5b32d2758.jpg,A man wearing an Obama t-shirt and holding a coffee cup .,3674
3006094603_c5b32d2758.jpg,A young man touts an Obama t-shirt .,3674
3006094603_c5b32d2758.jpg,This is a man holding a cup and wearing an Obama t-shirt .,3674
3006094603_c5b32d2758.jpg,This man is wearing a Barack Obama T-shirt and carrying a drink .,3674
3006095077_1992b677f8.jpg,A couple of men in hats posing for a picture by a gas station .,3675
3006095077_1992b677f8.jpg,Two guys wearing jackets .,3675
3006095077_1992b677f8.jpg,Two men in hats pose together .,3675
3006095077_1992b677f8.jpg,Two men wearing hats .,3675
3006095077_1992b677f8.jpg,Two men wearing hats stand together and smile .,3675
3006217970_90b42e6b27.jpg,A car sponsored by Riwal is smoking its tires on a wet road .,3676
3006217970_90b42e6b27.jpg,A race car drives along a track in the rain,3676
3006217970_90b42e6b27.jpg,A racing car is driving around a wet track with its headlights on .,3676
3006217970_90b42e6b27.jpg,A small race car with advertising is driving on a rainy track .,3676
3006217970_90b42e6b27.jpg,A sponsored race car is driving with lights on a wet raceway .,3676
3006926228_cf3c067b3e.jpg,A man is raising his hand in the air and has a t-shirt with the united states on it .,3677
3006926228_cf3c067b3e.jpg,A man makes celebratory gestures among a crowd at night .,3677
3006926228_cf3c067b3e.jpg,man and woman cheering,3677
3006926228_cf3c067b3e.jpg,People yell with their arms streched at night .,3677
3006926228_cf3c067b3e.jpg,The man and one of the women have their hands raised .,3677
3007214949_a4b027f8a3.jpg,A boy and girl bounce on a trampoline nearby a playground and area of foliage .,3678
3007214949_a4b027f8a3.jpg,A little girl and boy jump on a trampoline outside .,3678
3007214949_a4b027f8a3.jpg,Children playing on a trampoline .,3678
3007214949_a4b027f8a3.jpg,Two children bounce on a trampoline .,3678
3007214949_a4b027f8a3.jpg,Two small children sitting and jumping on a trampoline .,3678
300765528_8c8f709dda.jpg,A group of brides in white gowns hold red flowers on the side of a street .,3679
300765528_8c8f709dda.jpg,A group of men and women are in wedding attire .,3679
300765528_8c8f709dda.jpg,Line of women in white dresses holding red flowers,3679
300765528_8c8f709dda.jpg,many brides line up on the street .,3679
300765528_8c8f709dda.jpg,several brides wearing white dresses are holding red roses,3679
3008370541_ce29ce49f0.jpg,"A black dog leaps from the bank into a body of water , with a field of dry grass in the background .",3680
3008370541_ce29ce49f0.jpg,A black dog with a blue collar is jumping into the water .,3680
3008370541_ce29ce49f0.jpg,A black lab runs headlong into a lake surrounded by farmland .,3680
3008370541_ce29ce49f0.jpg,The black dog is running down the grassy knoll to jump in the water below .,3680
3008370541_ce29ce49f0.jpg,The dog is jumping into the lake .,3680
3009018821_ba47396e24.jpg,A girl in a swimming pool playing badminton while a lady watches .,3681
3009018821_ba47396e24.jpg,A woman in a pink bathing suit holds a badminton racket while another lady looks on .,3681
3009018821_ba47396e24.jpg,A woman sits and watches another woman play in the pool .,3681
3009018821_ba47396e24.jpg,One woman sitting beside the pool while another plays badminton in the pool .,3681
3009018821_ba47396e24.jpg,Woman playing badminton in the pool while another woman looks on .,3681
3009035153_715e39b440.jpg,A boy in black is jumping .,3682
3009035153_715e39b440.jpg,A boy jumping with a sunset in the background .,3682
3009035153_715e39b440.jpg,A young boy is wearing khaki pants and a black long sleeve shirt .,3682
3009035153_715e39b440.jpg,The child is jumping at dusk .,3682
3009035153_715e39b440.jpg,Young boy jumping with sunset behind him,3682
3009047603_28612247d2.jpg,a boy in a stripy shirt is playing with a soccer ball in a grassy park in front of some bushes .,3683
3009047603_28612247d2.jpg,A boy in midair trying to kick a soccer ball,3683
3009047603_28612247d2.jpg,A boy leaping in the air towards a soccer ball .,3683
3009047603_28612247d2.jpg,A child falling back to kick a soccer ball .,3683
3009047603_28612247d2.jpg,Boy leaning backward to kick a soccer ball in midair .,3683
300922408_05a4f9938c.jpg,"A black man and a large , golden dog are on the beach .",3684
300922408_05a4f9938c.jpg,A black man and his dog on the beach .,3684
300922408_05a4f9938c.jpg,A man kneels in the wet sand at a beach near a dog .,3684
300922408_05a4f9938c.jpg,A man playing with his brown dog on the beach .,3684
300922408_05a4f9938c.jpg,Man and dog standing on the beach .,3684
3009383694_e045c6169e.jpg,A man is bungee jumping from a platform whilst being watched by someone above him .,3685
3009383694_e045c6169e.jpg,A man is in freefall from a point at which others are observing .,3685
3009383694_e045c6169e.jpg,A person bungee jumping with the coordinator watching from above .,3685
3009383694_e045c6169e.jpg,A view from below of a man bungee jumping,3685
3009383694_e045c6169e.jpg,This man is bungee jumping .,3685
3009644534_992e9ea2a7.jpg,a closeup photo of a small dog with a holey ball in his mouth .,3686
3009644534_992e9ea2a7.jpg,A dog carrying a white ball .,3686
3009644534_992e9ea2a7.jpg,A dog fetches a ball in a field .,3686
3009644534_992e9ea2a7.jpg,A dog trots with a ball in its mouth .,3686
3009644534_992e9ea2a7.jpg,The dog is carrying a whiffle ball outside,3686
3012513414_86180c44cb.jpg,A man performs a ski jump in the snow .,3687
3012513414_86180c44cb.jpg,A skier in a black top making a jump with a blue and white sign on pile of snow underneath .,3687
3012513414_86180c44cb.jpg,A skier high in the air after a jump .,3687
3012513414_86180c44cb.jpg,Man on skis attempting to jump over a snow pile,3687
3012513414_86180c44cb.jpg,The skier is airborne after going off the ramp .,3687
3013469764_30e84e9a0d.jpg,An ATV racer blasts down the track sending dirt flying everywhere .,3688
3013469764_30e84e9a0d.jpg,A person is on a four wheeler kicking up a lot of dirt in a dune .,3688
3013469764_30e84e9a0d.jpg,A person is riding an ATV through the dirt .,3688
3013469764_30e84e9a0d.jpg,ATV rider spinning his wheels .,3688
3013469764_30e84e9a0d.jpg,The quad runner goes up the sand dune .,3688
3014015906_fdba461f36.jpg,Three boys in orange shorts are walking on the rocks beside a woodland stream .,3689
3014015906_fdba461f36.jpg,Three boys in swimming trunks walk upstream .,3689
3014015906_fdba461f36.jpg,Three men only in shorts walking along a river,3689
3014015906_fdba461f36.jpg,Three people walking along a stream in a jungle .,3689
3014015906_fdba461f36.jpg,Three people wearing shorts walk on rocks along the side of a stream in the woods .,3689
3014080715_f4f0dbb56e.jpg,a group of dogs pulling a sled through the snow .,3690
3014080715_f4f0dbb56e.jpg,A team of dogs are pulling a sled over snow .,3690
3014080715_f4f0dbb56e.jpg,A team of dogs pulling a sled .,3690
3014080715_f4f0dbb56e.jpg,A team of dogs pulling a sled down a snow covered road .,3690
3014080715_f4f0dbb56e.jpg,Sled dogs pull a sled through a snowy forest .,3690
3014169370_fc4059352e.jpg,A man in yellow standing between two waterfalls .,3691
3014169370_fc4059352e.jpg,A man standing between waterfalls .,3691
3014169370_fc4059352e.jpg,A man wearing a yellow shirt jumps into a lake surrounded by two waterfalls .,3691
3014169370_fc4059352e.jpg,A person wearing a yellow shirt just jumped from the top of the waterfall .,3691
3014169370_fc4059352e.jpg,A person wearing a yellow shirt stands between two waterfalls .,3691
3014546644_d53db746ec.jpg,A black and white dog on an orange leash jumps in a field .,3692
3014546644_d53db746ec.jpg,A dog is bounding through tall grass .,3692
3014546644_d53db746ec.jpg,A dog jumps and runs through tall grass with an orange rope under its legs .,3692
3014546644_d53db746ec.jpg,a dog jumps in the field .,3692
3014546644_d53db746ec.jpg,A dog runs into an autumn forest with an orange line attached .,3692
3014773357_f66bd09290.jpg,A swan unfurling his wings over the water with a second swan in the background .,3693
3014773357_f66bd09290.jpg,Two geese in dark blue water one goose has wings outstreached the other is starting a dive .,3693
3014773357_f66bd09290.jpg,"Two swans are in the water , the one in front is flapping its wings .",3693
3014773357_f66bd09290.jpg,two white geese on the surface of the ocean,3693
3014773357_f66bd09290.jpg,Two white swans on the water .,3693
3014986976_0e7b858970.jpg,A bunch of people sit in their jeeps on a dirt road .,3694
3014986976_0e7b858970.jpg,A large group of people all driving Jeeps down a two lane path .,3694
3014986976_0e7b858970.jpg,Many people are in a line of traffic and all are in jeeps .,3694
3014986976_0e7b858970.jpg,Many villages in Jeeps fill a rural roadway .,3694
3014986976_0e7b858970.jpg,"Outdoor area crowded with jeeps packed with people , seen from behind .",3694
3015368588_ef0a06076d.jpg,A runner heading toward a base while the baseman tries to tag him out .,3695
3015368588_ef0a06076d.jpg,one baseball player running toward a base with another waiting on the base,3695
3015368588_ef0a06076d.jpg,"These two people are in baseball uniforms , making a play at base .",3695
3015368588_ef0a06076d.jpg,Two men playing baseball with the one in the black and red jersey running toward base .,3695
3015368588_ef0a06076d.jpg,Two people playing baseball .,3695
3015863181_92ff43f4d8.jpg,A man in a flower patterned shirt is bowling .,3696
3015863181_92ff43f4d8.jpg,A person bending over to pick up a ball at a bowling alley,3696
3015863181_92ff43f4d8.jpg,People at the bowling alley .,3696
3015863181_92ff43f4d8.jpg,The person in the white flowered shirt is bending down at the ball return in the bowling alley .,3696
3015863181_92ff43f4d8.jpg,Two people at the bowling alley .,3696
3015891201_2c1a9e5cd7.jpg,A blond girl with a poster poses with a black haired girl .,3697
3015891201_2c1a9e5cd7.jpg,"Two costumed women holding a poster entitled "" prom night "" .",3697
3015891201_2c1a9e5cd7.jpg,two girls holding up a scary movie flyer,3697
3015891201_2c1a9e5cd7.jpg,Two women hold a promotional poster from a movie .,3697
3015891201_2c1a9e5cd7.jpg,"two women hold up a flyer for the movie "" prom night "" .",3697
3015898903_70bebb8903.jpg,A man and 2 women in dark clothing .,3698
3015898903_70bebb8903.jpg,Man with red marks around mouth standing with two women who are wearing black .,3698
3015898903_70bebb8903.jpg,Three people wear a lot of makeup and stand together .,3698
3015898903_70bebb8903.jpg,Two women in Gothic makeup are posing next to a man in a leather jacket and red scarf .,3698
3015898903_70bebb8903.jpg,"Young man with red stains on face , with two women , posing in black clothing .",3698
